,artist,danceability,energy,key,loudness,acousticness,liveness,valence,tempo,duration_ms,major,minor
4020,Nipsey Hussle,0.815,0.876,3,-5.463,0.2,0.147,0.89,137.994,143954,0,1
4021,Nipsey Hussle,0.682,0.67,9,-7.404,0.394,0.0928,0.862,148.579,163520,0,1
4022,Nipsey Hussle,0.332,0.84,6,-6.033,0.27,0.48,0.542,108.137,126800,1,0
4023,Nipsey Hussle,0.41,0.935,7,-6.506,0.0515,0.73,0.682,168.293,279600,1,0
4024,Nipsey Hussle,0.615,0.729,1,-6.667,0.000569,0.147,0.458,91.947,251507,0,1
4025,Nipsey Hussle,0.59,0.802,2,-8.268,0.000813,0.104,0.506,124.046,315080,1,0
4026,Nipsey Hussle,0.643,0.904,8,-6.168,0.0414,0.0888,0.89,84.46,201133,0,1
4027,Nipsey Hussle,0.809,0.758,7,-7.709,0.189,0.127,0.872,90.534,225880,1,0
4028,Nipsey Hussle,0.581,0.83,11,-5.076,0.00325,0.365,0.586,77.804,166520,1,0
4029,Nipsey Hussle,0.429,0.603,3,-8.397,0.00157,0.16,0.106,91.57,163600,0,1
4030,Nipsey Hussle,0.379,0.903,6,-7.263,0.0115,0.453,0.378,190.476,187000,0,1
4031,Nipsey Hussle,0.74,0.729,8,-6.177,0.398,0.436,0.807,140.102,249720,0,1
4032,Nipsey Hussle,0.446,0.902,5,-6.911,0.262,0.0875,0.354,152.1,192747,1,0
4033,Nipsey Hussle,0.584,0.85,11,-8.86,0.00774,0.571,0.165,134.931,128013,0,1
4034,Nipsey Hussle,0.648,0.963,1,-4.331,0.0513,0.326,0.595,117.825,165973,1,0
4035,Nipsey Hussle,0.315,0.932,3,-5.702,0.134,0.417,0.65,70.733,210667,0,1
4036,Nipsey Hussle,0.489,0.645,8,-9.272,0.00194,0.098,0.666,164.106,164762,0,1
4037,Nipsey Hussle,0.479,0.908,6,-7.528,0.0435,0.493,0.757,146.954,276802,0,1
4038,Nipsey Hussle,0.639,0.606,11,-7.215,0.0224,0.113,0.344,93.233,198890,1,0
4039,Nipsey Hussle,0.585,0.7,11,-8.557,0.273,0.439,0.269,79.889,252218,0,1
4040,Nipsey Hussle,0.799,0.558,9,-10.521,0.301,0.159,0.381,135.031,124826,0,1
4041,Nipsey Hussle,0.804,0.675,7,-10.442,0.644,0.105,0.7,99.933,144000,1,0
4042,Nipsey Hussle,0.615,0.6,8,-12.954,0.126,0.329,0.518,80.138,147587,1,0
4043,Nipsey Hussle,0.502,0.711,9,-7.508,0.00919,0.762,0.416,159.915,99794,1,0
4044,Nipsey Hussle,0.632,0.709,0,-8.73,0.0105,0.108,0.526,76.197,152666,1,0
4045,Nipsey Hussle,0.657,0.77,6,-8.699,0.0875,0.532,0.747,92.899,138602,1,0
4046,Nipsey Hussle,0.633,0.9,11,-7.122,0.215,0.499,0.773,92.987,113901,0,1
4047,Nipsey Hussle,0.679,0.821,8,-8.452,0.253,0.623,0.614,103.014,179330,1,0
4048,Nipsey Hussle,0.766,0.68,1,-11.581,0.015,0.168,0.394,84.093,183698,0,1
4049,Nipsey Hussle,0.387,0.758,8,-7.836,0.201,0.341,0.709,81.575,125726,0,1
4050,Nipsey Hussle,0.619,0.469,3,-10.548,0.491,0.0493,0.806,92.923,63392,0,1
4051,Nipsey Hussle,0.468,0.62,1,-8.725,0.117,0.117,0.307,173.766,160946,0,1
4052,Nipsey Hussle,0.459,0.569,8,-12.129,0.0258,0.138,0.376,103.445,167522,0,1
4053,Nipsey Hussle,0.519,0.502,1,-10.578,0.155,0.683,0.0799,155.343,538202,1,0
4054,Nipsey Hussle,0.279,0.833,6,-6.026,0.282,0.451,0.562,156.377,126824,1,0
4055,Nipsey Hussle,0.443,0.936,7,-6.5,0.0568,0.731,0.692,167.932,279667,1,0
4056,Nipsey Hussle,0.597,0.73,1,-6.669,0.000588,0.325,0.458,91.922,251533,0,1
4057,Nipsey Hussle,0.589,0.8,2,-8.292,0.000694,0.108,0.486,123.802,315115,1,0
4058,Nipsey Hussle,0.646,0.901,6,-6.156,0.048,0.0884,0.869,169.146,201169,1,0
4059,Nipsey Hussle,0.604,0.756,7,-7.667,0.187,0.125,0.856,90.623,225959,1,0
4060,Nipsey Hussle,0.615,0.828,6,-5.064,0.00302,0.355,0.574,155.447,166557,1,0
4061,Nipsey Hussle,0.525,0.603,3,-8.397,0.00139,0.211,0.112,119.311,163631,0,1
4062,Nipsey Hussle,0.396,0.906,6,-7.249,0.00908,0.463,0.392,190.38,187037,0,1
4063,Nipsey Hussle,0.743,0.73,8,-6.178,0.405,0.411,0.782,140.207,249757,0,1
4064,Nipsey Hussle,0.446,0.928,9,-6.888,0.264,0.0853,0.256,151.686,192784,0,1
4065,Nipsey Hussle,0.347,0.85,5,-8.913,0.0086,0.544,0.166,88.881,128078,1,0
4066,Nipsey Hussle,0.701,0.965,1,-4.381,0.0588,0.316,0.559,117.834,166060,1,0
4067,Nipsey Hussle,0.487,0.932,10,-5.707,0.135,0.388,0.648,81.87,210704,0,1
4068,Nipsey Hussle,0.562,0.719,4,-5.097,0.103,0.182,0.445,103.163,79900,0,1
4069,Nipsey Hussle,0.406,0.712,1,-6.581,0.0202,0.363,0.281,150.148,254452,1,0
4070,Nipsey Hussle,0.581,0.864,5,-5.959,0.0109,0.182,0.638,90.781,223240,0,1
4071,Nipsey Hussle,0.658,0.873,9,-4.13,0.014,0.119,0.431,93.913,218303,0,1
4072,Nipsey Hussle,0.464,0.947,10,-5.593,0.00475,0.37,0.442,86.874,79916,0,1
4073,Nipsey Hussle,0.644,0.91,5,-6.952,0.363,0.468,0.719,79.418,100564,0,1
4074,Nipsey Hussle,0.311,0.851,4,-5.273,0.00135,0.137,0.338,174.374,236240,0,1
4075,Nipsey Hussle,0.626,0.856,3,-5.484,0.0635,0.386,0.897,90.369,164937,0,1
4076,Nipsey Hussle,0.452,0.701,4,-5.825,0.000434,0.258,0.663,78.738,304936,0,1
4077,Nipsey Hussle,0.64,0.737,1,-6.277,0.0369,0.101,0.808,91.313,174311,1,0
4078,Nipsey Hussle,0.482,0.748,8,-5.71,0.00123,0.356,0.495,119.294,212454,1,0
4079,Nipsey Hussle,0.516,0.839,7,-5.911,0.00108,0.609,0.414,80.028,238128,1,0
4080,Nipsey Hussle,0.388,0.848,9,-5.734,0.184,0.444,0.619,90.536,204040,0,1
4081,Nipsey Hussle,0.413,0.886,11,-5.827,0.0195,0.182,0.521,90.877,212118,0,1
4082,Nipsey Hussle,0.433,0.774,11,-6.42,0.081,0.185,0.603,160.672,232148,0,1
4083,Nipsey Hussle,0.689,0.859,8,-5.06,0.081,0.642,0.883,82.936,253424,0,1
4084,Nipsey Hussle,0.537,0.75,10,-7.821,0.0358,0.242,0.75,95.876,196077,0,1
4085,Nipsey Hussle,0.307,0.834,9,-6.694,0.0126,0.109,0.561,173.525,209695,0,1
4086,Nipsey Hussle,0.693,0.83,6,-8.853,0.128,0.0666,0.787,98.763,325338,1,0
4087,Nipsey Hussle,0.617,0.95,8,-6.893,0.019,0.298,0.7,169.052,231632,0,1
4088,Nipsey Hussle,0.775,0.672,10,-2.787,0.0619,0.129,0.462,90.496,183107,0,1
4089,Nipsey Hussle,0.504,0.801,6,-6.059,0.137,0.749,0.596,74.545,245947,1,0
4090,Nipsey Hussle,0.623,0.912,5,-4.57,0.295,0.405,0.635,82.462,225667,1,0
4091,Nipsey Hussle,0.52,0.718,4,-7.631,0.417,0.346,0.843,80.062,51720,0,1
4092,Nipsey Hussle,0.614,0.834,1,-5.562,0.129,0.429,0.562,88.196,215360,1,0
4093,Nipsey Hussle,0.522,0.764,0,-4.949,0.273,0.245,0.813,84.392,117853,1,0
4094,Nipsey Hussle,0.68,0.683,1,-7.582,0.125,0.488,0.549,88.08,218893,0,1
4095,Nipsey Hussle,0.631,0.658,11,-10.436,0.833,0.212,0.662,133.149,31293,0,1
4096,Nipsey Hussle,0.494,0.61,10,-7.323,0.117,0.173,0.633,88.427,228627,0,1
4097,Nipsey Hussle,0.686,0.731,10,-6.599,0.0925,0.687,0.912,91.821,209107,0,1
4098,Nipsey Hussle,0.431,0.892,6,-2.451,0.0334,0.865,0.425,161.136,212120,0,1
4099,Nipsey Hussle,0.474,0.57,11,-11.001,0.204,0.21,0.534,160.5,84453,0,1
4100,Nipsey Hussle,0.778,0.649,5,-5.552,0.221,0.171,0.56,90.067,202560,0,1
4101,Nipsey Hussle,0.512,0.857,10,-6.212,0.266,0.0601,0.736,83.409,264267,0,1
4102,Nipsey Hussle,0.905,0.646,4,-4.83,0.0871,0.0842,0.344,101.223,174373,0,1
4103,Nipsey Hussle,0.652,0.708,1,-7.402,0.0934,0.156,0.364,90.172,207760,1,0
4104,Nipsey Hussle,0.564,0.628,2,-6.063,0.0452,0.379,0.55,83.942,230787,1,0
4105,Nipsey Hussle,0.322,0.753,7,-7.527,0.062,0.371,0.606,74.125,83000,1,0
4106,Nipsey Hussle,0.519,0.655,2,-5.978,0.0201,0.494,0.66,83.214,168440,1,0
4107,Nipsey Hussle,0.888,0.829,4,-3.487,0.0958,0.0387,0.862,89.98,234573,0,1
4108,Nipsey Hussle,0.693,0.905,2,-3.98,0.0303,0.423,0.6,87.839,145080,1,0
4109,Nipsey Hussle,0.755,0.762,5,-4.655,0.163,0.311,0.661,82.108,200467,1,0
4110,Nipsey Hussle,0.627,0.843,10,-4.396,0.195,0.206,0.807,113.366,197733,0,1
4111,Nipsey Hussle,0.845,0.753,6,-6.298,0.0683,0.348,0.63,129.977,233960,1,0
4112,Nipsey Hussle,0.712,0.724,6,-5.06,0.265,0.358,0.729,98.112,297547,1,0
4113,Nipsey Hussle,0.493,0.864,11,-5.266,0.119,0.427,0.693,179.115,202853,0,1
4114,Nipsey Hussle,0.842,0.735,5,-4.982,0.0537,0.204,0.638,89.578,170333,0,1
4115,Nipsey Hussle,0.799,0.531,1,-5.205,0.0191,0.359,0.816,87.947,222227,1,0
4116,Nipsey Hussle,0.812,0.559,11,-5.523,0.0371,0.386,0.746,82.687,211133,0,1
4117,Nipsey Hussle,0.644,0.844,7,-5.009,0.214,0.916,0.611,86.986,227680,1,0
4118,Nipsey Hussle,0.523,0.912,7,-5.509,0.0554,0.304,0.351,79.159,164800,1,0
4119,Nipsey Hussle,0.591,0.727,1,-5.559,0.0623,0.254,0.298,148.71,222453,1,0
4120,Nipsey Hussle,0.785,0.799,2,-4.512,0.0461,0.0572,0.745,90.581,104067,0,1
4121,Nipsey Hussle,0.718,0.643,6,-4.009,0.0432,0.633,0.811,86.807,99493,1,0
4122,Nipsey Hussle,0.526,0.835,11,-5.541,0.182,0.547,0.588,81.996,136187,1,0
4123,Nipsey Hussle,0.639,0.774,9,-3.703,0.289,0.293,0.879,93.579,430973,1,0
4124,Wiz Khalifa,0.818,0.512,1,-7.222,0.0471,0.102,0.429,89.006,175865,1,0
4125,Wiz Khalifa,0.621,0.674,8,-5.536,0.0369,0.0897,0.712,82.938,182277,0,1
4126,Wiz Khalifa,0.648,0.642,6,-5.917,0.139,0.129,0.614,81.98,185928,0,1
4127,Wiz Khalifa,0.857,0.804,1,-5.655,0.00485,0.109,0.117,139.078,234980,1,0
4128,Wiz Khalifa,0.602,0.604,10,-8.451,0.0278,0.0827,0.576,78.086,223514,0,1
4129,Wiz Khalifa,0.643,0.633,11,-6.626,0.0658,0.094,0.607,174.909,159771,0,1
4130,Wiz Khalifa,0.821,0.503,5,-7.393,0.39,0.104,0.506,140.069,178223,0,1
4131,Wiz Khalifa,0.891,0.562,1,-4.664,0.00179,0.263,0.344,145.968,185287,1,0
4132,Wiz Khalifa,0.615,0.673,1,-4.825,0.0507,0.0803,0.101,87.942,179216,1,0
4133,Wiz Khalifa,0.82,0.562,2,-6.2,0.0108,0.114,0.603,154.961,153137,1,0
4134,Wiz Khalifa,0.836,0.548,4,-5.144,0.101,0.0979,0.486,94.015,163499,0,1
4135,Wiz Khalifa,0.792,0.587,5,-7.678,0.113,0.109,0.278,87.129,198849,1,0
4136,Wiz Khalifa,0.699,0.849,11,-6.593,0.0376,0.111,0.903,145.969,144593,0,1
4137,Wiz Khalifa,0.499,0.687,9,-5.934,0.137,0.0965,0.546,173.47,193771,0,1
4138,Wiz Khalifa,0.7,0.759,9,-6.561,0.496,0.0867,0.3,91.987,248560,1,0
4139,Wiz Khalifa,0.72,0.514,1,-7.108,0.145,0.107,0.213,142.98,272160,1,0
4140,Wiz Khalifa,0.684,0.834,2,-4.524,0.0646,0.271,0.538,164.02,217667,0,1
4141,Wiz Khalifa,0.523,0.804,3,-5.473,0.0531,0.0915,0.607,125.358,227773,1,0
4142,Wiz Khalifa,0.549,0.613,0,-5.748,0.111,0.105,0.475,141.183,241702,1,0
4143,Wiz Khalifa,0.725,0.586,5,-6.946,0.426,0.152,0.676,172.066,226840,0,1
4144,Wiz Khalifa,0.657,0.747,5,-6.323,0.873,0.609,0.571,151.84,335613,1,0
4145,Wiz Khalifa,0.494,0.851,0,-5.322,0.482,0.148,0.418,81.92,286187,1,0
4146,Wiz Khalifa,0.654,0.71,9,-6.454,0.109,0.443,0.765,160.047,191320,1,0
4147,Wiz Khalifa,0.699,0.769,11,-5.732,0.212,0.161,0.399,139.998,276627,0,1
4148,Wiz Khalifa,0.559,0.722,8,-5.314,0.4,0.603,0.393,78.516,222467,1,0
4149,Wiz Khalifa,0.74,0.723,11,-4.523,0.443,0.149,0.919,82.017,200347,0,1
4150,Wiz Khalifa,0.611,0.632,9,-7.76,0.26,0.116,0.24,87.018,260080,0,1
4151,Wiz Khalifa,0.751,0.737,8,-5.815,0.225,0.0661,0.57,95.015,269280,1,0
4152,Wiz Khalifa,0.697,0.827,7,-4.623,0.0313,0.292,0.769,164.116,275922,1,0
4153,Wiz Khalifa,0.659,0.931,3,-4.292,0.0269,0.404,0.539,125.914,254480,1,0
4154,Wiz Khalifa,0.705,0.85,1,-4.396,0.229,0.0745,0.781,139.988,210907,1,0
4155,Wiz Khalifa,0.416,0.812,9,-3.59,0.0153,0.691,0.526,93.697,335156,1,0
4156,Wiz Khalifa,0.798,0.572,8,-7.158,0.14,0.112,0.0914,142.09,216570,1,0
4157,Wiz Khalifa,0.838,0.527,9,-6.831,0.228,0.0711,0.407,134.023,211313,1,0
4158,Wiz Khalifa,0.872,0.601,7,-6.33,0.0717,0.597,0.553,97.969,119979,1,0
4159,Wiz Khalifa,0.858,0.589,7,-8.015,0.0115,0.131,0.441,102.004,125578,1,0
4160,Wiz Khalifa,0.775,0.657,6,-4.724,0.0999,0.142,0.755,157.012,162820,0,1
4161,Wiz Khalifa,0.826,0.611,4,-7.338,0.0105,0.129,0.29,89.972,189395,0,1
4162,Wiz Khalifa,0.573,0.712,2,-6.631,0.699,0.1,0.737,78.274,294114,0,1
4163,Wiz Khalifa,0.701,0.509,9,-8.323,0.111,0.137,0.167,81.488,264838,1,0
4164,Wiz Khalifa,0.833,0.664,4,-5.358,0.0537,0.0637,0.334,90.052,170987,0,1
4165,Wiz Khalifa,0.826,0.653,8,-5.452,0.00123,0.297,0.173,99.987,155913,1,0
4166,Wiz Khalifa,0.904,0.483,4,-7.589,0.0519,0.102,0.169,100.04,211785,0,1
4167,Wiz Khalifa,0.779,0.606,8,-5.372,0.263,0.156,0.266,112.983,197024,1,0
4168,Wiz Khalifa,0.829,0.705,9,-5.264,0.0654,0.28,0.147,129.991,177127,1,0
4169,Wiz Khalifa,0.855,0.512,7,-6.567,0.0129,0.247,0.229,98.999,167650,1,0
4170,Wiz Khalifa,0.58,0.757,4,-4.562,0.0417,0.353,0.31,204.068,183493,0,1
4171,Wiz Khalifa,0.901,0.483,4,-7.589,0.0519,0.102,0.169,100.05,211319,0,1
4172,Wiz Khalifa,0.824,0.708,9,-5.257,0.0591,0.368,0.132,129.981,170057,1,0
4173,Wiz Khalifa,0.742,0.669,9,-5.308,0.0563,0.0646,0.355,180.078,170658,1,0
4174,Wiz Khalifa,0.581,0.751,4,-4.545,0.0459,0.322,0.295,204.085,183302,0,1
4175,Wiz Khalifa,0.826,0.653,8,-5.452,0.00123,0.297,0.173,99.987,155913,1,0
4176,Wiz Khalifa,0.857,0.488,7,-6.701,0.0109,0.26,0.234,99.006,165166,1,0
4177,Wiz Khalifa,0.771,0.642,8,-5.323,0.241,0.112,0.223,112.833,199971,1,0
4178,Wiz Khalifa,0.553,0.642,1,-7.316,0.0509,0.0988,0.624,78.221,220514,1,0
4179,Wiz Khalifa,0.935,0.651,0,-6.491,0.0112,0.108,0.56,96.001,155406,1,0
4180,Wiz Khalifa,0.802,0.67,8,-6.538,0.0295,0.073,0.229,90.002,197067,0,1
4181,Wiz Khalifa,0.615,0.559,6,-8.053,0.0243,0.0659,0.581,86.196,158876,0,1
4182,Wiz Khalifa,0.679,0.275,6,-13.878,0.365,0.79,0.746,149.348,55692,1,0
4183,Wiz Khalifa,0.869,0.521,1,-7.268,0.0252,0.12,0.463,145.946,206963,1,0
4184,Wiz Khalifa,0.796,0.594,8,-5.38,0.0353,0.216,0.369,86.024,200389,0,1
4185,Wiz Khalifa,0.712,0.673,1,-6.15,0.0318,0.349,0.27,83.973,184445,0,1
4186,Wiz Khalifa,0.615,0.66,6,-5.774,0.104,0.12,0.613,79.787,183691,1,0
4187,Wiz Khalifa,0.854,0.766,8,-6.598,0.0232,0.173,0.83,145.988,155576,1,0
4188,Wiz Khalifa,0.849,0.69,1,-5.848,0.0265,0.0675,0.649,88.197,156336,0,1
4189,Wiz Khalifa,0.815,0.485,6,-7.087,0.134,0.115,0.599,140.035,259908,0,1
4190,Wiz Khalifa,0.861,0.601,1,-6.709,0.0105,0.0959,0.361,80.976,169288,0,1
4191,Wiz Khalifa,0.743,0.607,8,-6.406,0.177,0.111,0.63,150.088,313309,1,0
4192,Wiz Khalifa,0.865,0.716,1,-7.09,0.00885,0.0937,0.755,95.983,176885,1,0
4193,Wiz Khalifa,0.822,0.652,10,-5.508,0.0583,0.304,0.655,132.956,168389,0,1
4194,Wiz Khalifa,0.788,0.632,9,-5.398,0.341,0.114,0.661,171.987,218033,1,0
4195,Wiz Khalifa,0.843,0.759,5,-5.984,0.0383,0.109,0.295,96.001,183553,0,1
4196,Wiz Khalifa,0.788,0.702,4,-6.265,0.389,0.0722,0.277,139.5,181569,0,1
4197,Wiz Khalifa,0.591,0.772,9,-5.119,0.0432,0.0749,0.424,81.662,137187,0,1
4198,Wiz Khalifa,0.669,0.709,8,-6.156,0.0514,0.339,0.775,82.04,129842,1,0
4199,Wiz Khalifa,0.862,0.702,7,-4.523,0.0442,0.202,0.35,140.019,171430,1,0
4200,Wiz Khalifa,0.905,0.445,1,-6.504,0.114,0.0988,0.215,101.979,181844,1,0
4201,Wiz Khalifa,0.688,0.513,10,-7.08,0.609,0.173,0.575,79.989,174585,0,1
4202,Wiz Khalifa,0.907,0.605,3,-7.365,0.0218,0.0836,0.811,87.998,158143,0,1
4203,Wiz Khalifa,0.705,0.794,0,-5.498,0.176,0.0694,0.585,141.202,146043,0,1
4204,Wiz Khalifa,0.866,0.667,2,-4.563,0.0681,0.27,0.795,132.604,187158,1,0
4205,Wiz Khalifa,0.665,0.727,7,-6.216,0.24,0.109,0.418,162.075,209269,1,0
4206,Wiz Khalifa,0.824,0.602,1,-5.237,0.0593,0.396,0.309,154.943,226273,1,0
4207,Wiz Khalifa,0.825,0.768,8,-6.702,0.00136,0.327,0.648,145.009,211984,0,1
4208,Wiz Khalifa,0.754,0.764,8,-4.111,0.0564,0.32,0.465,143.989,246753,0,1
4209,Wiz Khalifa,0.555,0.718,2,-6.165,0.0692,0.665,0.443,75.051,166531,1,0
4210,Wiz Khalifa,0.869,0.82,10,-6.592,0.00809,0.119,0.497,83.982,128575,0,1
4211,Wiz Khalifa,0.898,0.704,6,-7.107,0.104,0.124,0.842,156.014,153966,1,0
4212,Wiz Khalifa,0.709,0.718,8,-5.518,0.0239,0.143,0.215,171.909,262176,1,0
4213,Wiz Khalifa,0.584,0.69,11,-7.082,0.08,0.212,0.311,123.989,399725,0,1
4214,Wiz Khalifa,0.884,0.721,10,-6.769,0.131,0.589,0.511,119.028,200438,0,1
4215,Wiz Khalifa,0.946,0.437,9,-9.481,0.0349,0.111,0.183,124.981,124526,1,0
4216,Wiz Khalifa,0.767,0.492,11,-7.325,0.476,0.332,0.581,77.604,204591,0,1
4217,Wiz Khalifa,0.877,0.477,9,-7.379,0.309,0.0929,0.553,127.029,226743,0,1
4218,Wiz Khalifa,0.66,0.604,10,-7.421,0.0887,0.209,0.358,185.985,282740,0,1
4219,Wiz Khalifa,0.394,0.406,8,-7.647,0.0327,0.296,0.103,187.372,153123,1,0
4220,Wiz Khalifa,0.567,0.647,5,-5.93,0.102,0.17,0.801,163.765,330553,0,1
4221,Wiz Khalifa,0.914,0.497,1,-7.488,0.114,0.282,0.324,140.003,195591,0,1
4222,Wiz Khalifa,0.793,0.596,8,-5.324,0.173,0.121,0.507,149.905,207256,0,1
4223,Wiz Khalifa,0.63,0.811,9,-4.201,0.152,0.8,0.759,198.11,153757,1,0
4224,Wiz Khalifa,0.919,0.652,5,-5.768,0.00882,0.0941,0.535,145.048,217562,0,1
4225,Wiz Khalifa,0.809,0.577,1,-4.46,0.105,0.111,0.293,74.991,282776,1,0
4226,Wiz Khalifa,0.722,0.614,7,-6.358,0.112,0.137,0.13,149.942,152555,1,0
4227,Wiz Khalifa,0.734,0.709,1,-6.92,0.325,0.111,0.45,148.154,259474,1,0
4228,Wiz Khalifa,0.685,0.581,4,-9.761,0.263,0.109,0.413,109.978,218253,0,1
4229,Wiz Khalifa,0.713,0.529,8,-7.795,0.159,0.111,0.524,156.072,184660,1,0
4230,Wiz Khalifa,0.819,0.635,10,-6.704,0.0819,0.0936,0.767,87.597,200791,1,0
4231,Wiz Khalifa,0.905,0.723,8,-5.67,0.0561,0.333,0.784,119.943,272783,1,0
4232,Wiz Khalifa,0.929,0.665,10,-7.316,0.0107,0.134,0.21,134.99,188563,0,1
4233,Wiz Khalifa,0.704,0.694,11,-6.876,0.0234,0.29,0.442,145.98,218443,0,1
4234,Wiz Khalifa,0.762,0.504,2,-7.901,0.351,0.106,0.344,118.003,232042,0,1
4235,Wiz Khalifa,0.823,0.673,5,-7.597,0.0346,0.0972,0.356,136.005,180002,0,1
4236,Wiz Khalifa,0.622,0.835,11,-5.577,0.0725,0.104,0.793,79.478,300416,0,1
4237,Wiz Khalifa,0.845,0.541,9,-7.28,0.0109,0.0962,0.495,162.532,190692,1,0
4238,Wiz Khalifa,0.846,0.552,11,-6.244,0.314,0.0833,0.776,107.995,410633,0,1
4239,Wiz Khalifa,0.825,0.519,1,-6.555,0.00669,0.102,0.341,139.054,210484,1,0
4240,Wiz Khalifa,0.767,0.756,7,-6.786,0.363,0.342,0.506,86.608,199805,0,1
4241,Wiz Khalifa,0.48,0.408,1,-12.428,0.68,0.447,0.374,71.048,54008,1,0
4242,Wiz Khalifa,0.801,0.76,2,-4.621,0.0896,0.476,0.308,150.075,261876,1,0
4243,Wiz Khalifa,0.92,0.771,11,-4.954,0.0869,0.244,0.635,140.051,246184,1,0
4244,Wiz Khalifa,0.894,0.712,9,-6.456,0.06,0.216,0.614,156.058,252628,1,0
4245,Wiz Khalifa,0.862,0.64,0,-5.773,0.0534,0.308,0.556,154.951,245105,1,0
4246,Wiz Khalifa,0.76,0.666,0,-6.444,0.0307,0.101,0.298,73.023,273835,1,0
4247,Wiz Khalifa,0.882,0.714,1,-6.38,0.000784,0.0845,0.724,156.009,250477,1,0
4248,Wiz Khalifa,0.759,0.779,2,-6.108,0.0491,0.276,0.371,145.971,266932,1,0
4249,Wiz Khalifa,0.825,0.789,5,-5.181,0.022,0.499,0.532,156.046,280793,0,1
4250,Wiz Khalifa,0.863,0.734,1,-5.898,0.0486,0.294,0.547,160.028,241128,1,0
4251,Wiz Khalifa,0.825,0.672,2,-5.849,0.0235,0.696,0.342,144.042,261922,1,0
4252,Wiz Khalifa,0.824,0.75,10,-5.781,0.0165,0.135,0.552,155.049,252654,0,1
4253,Wiz Khalifa,0.877,0.842,1,-4.795,0.0716,0.152,0.688,79.987,250940,1,0
4254,Wiz Khalifa,0.783,0.659,4,-6.715,0.0296,0.118,0.284,188.071,155478,1,0
4255,Wiz Khalifa,0.784,0.71,11,-6.637,0.0519,0.337,0.629,146.017,265297,0,1
4256,Wiz Khalifa,0.667,0.694,8,-7.46,0.0959,0.644,0.115,143.496,204212,0,1
4257,Wiz Khalifa,0.684,0.705,5,-5.051,0.219,0.211,0.321,149.99,243336,1,0
4258,Wiz Khalifa,0.793,0.669,6,-6.348,0.0892,0.103,0.507,124.968,189361,0,1
4259,Wiz Khalifa,0.723,0.804,8,-6.48,0.164,0.0963,0.183,137.989,250736,1,0
4260,Wiz Khalifa,0.742,0.644,9,-4.606,0.0374,0.331,0.482,139.952,193914,0,1
4261,Wiz Khalifa,0.796,0.528,9,-4.49,0.0819,0.147,0.45,154.04,174899,0,1
4262,Wiz Khalifa,0.862,0.525,3,-5.643,0.195,0.11,0.359,139.998,238530,1,0
4263,Wiz Khalifa,0.726,0.602,8,-6.475,0.113,0.0864,0.638,89.007,240451,1,0
4264,Wiz Khalifa,0.798,0.598,1,-4.567,0.0741,0.13,0.226,119.475,226064,1,0
4265,Wiz Khalifa,0.922,0.547,10,-5.563,0.0311,0.356,0.174,115.024,252178,0,1
4266,Wiz Khalifa,0.491,0.55,0,-7.813,0.41,0.0667,0.364,165.891,212256,1,0
4267,Wiz Khalifa,0.615,0.632,1,-6.032,0.2,0.17,0.262,113.032,381611,0,1
4268,Wiz Khalifa,0.783,0.831,1,-3.911,0.148,0.256,0.451,108.393,236125,1,0
4269,Wiz Khalifa,0.653,0.734,1,-5.072,0.29,0.0967,0.444,150.026,254809,1,0
4270,Wiz Khalifa,0.832,0.559,7,-6.679,0.27,0.905,0.307,133.032,318150,0,1
4271,Wiz Khalifa,0.819,0.608,5,-4.768,0.0744,0.127,0.516,78.503,195669,1,0
4272,Wiz Khalifa,0.824,0.766,2,-5.024,0.106,0.677,0.721,125.039,209157,1,0
4273,Wiz Khalifa,0.85,0.739,7,-5.518,0.0577,0.386,0.338,140.025,227213,1,0
4274,Wiz Khalifa,0.733,0.576,9,-5.344,0.0682,0.0751,0.16,138.048,199324,1,0
4275,Wiz Khalifa,0.823,0.716,1,-5.404,0.17,0.161,0.458,126.0,205952,1,0
4276,Wiz Khalifa,0.852,0.715,0,-3.672,0.241,0.069,0.403,152.059,169405,1,0
4277,Wiz Khalifa,0.66,0.505,7,-7.977,0.136,0.629,0.455,153.94,351550,1,0
4278,Wiz Khalifa,0.883,0.638,1,-4.838,0.2,0.107,0.604,137.493,212763,0,1
4279,Wiz Khalifa,0.78,0.626,10,-3.916,0.08,0.109,0.369,146.062,186642,0,1
4280,Wiz Khalifa,0.565,0.76,6,-4.622,0.127,0.307,0.501,173.959,239668,1,0
4281,THEY.,0.585,0.64,6,-4.825,0.181,0.349,0.336,135.959,212627,0,1
4282,THEY.,0.63,0.697,5,-5.392,0.433,0.0977,0.387,129.981,208627,0,1
4283,THEY.,0.73,0.759,4,-3.551,0.15,0.0325,0.658,93.989,194773,0,1
4284,THEY.,0.652,0.536,3,-5.775,0.241,0.132,0.592,134.72,172253,0,1
4285,THEY.,0.601,0.778,10,-3.828,0.795,0.133,0.545,74.444,172600,0,1
4286,THEY.,0.753,0.911,0,-2.607,0.253,0.0574,0.902,96.0,202533,0,1
4287,THEY.,0.565,0.821,1,-5.074,0.239,0.191,0.492,87.941,232480,1,0
4288,THEY.,0.719,0.872,11,-3.75,0.27,0.182,0.758,92.488,213440,0,1
4289,THEY.,0.809,0.707,1,-3.829,0.0527,0.046,0.951,111.995,186787,0,1
